dataset,method,n,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae_mean,mae_std,rmse_mean,rmse_std,node_rmse_mean_mean,node_rmse_mean_std,node_rmse_max_mean,node_rmse_max_std,delta_vs_same_alpha_dense_rmse,delta_vs_best_dense_rmse,delta_vs_persistence_rmse,beats_same_alpha_dense,beats_best_dense,beats_persistence,meaningfully_beats_same_alpha_dense,meaningfully_beats_best_dense,meaningfully_beats_persistence
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.01,0.5,1.0,0.016423080029143954,0.0,0.04599006568480218,0.0,0.0387433396541969,0.0,0.06893110309828575,0.0,-2.878747193062192e-06,5.394544309576116e-05,0.00017289291906186222,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.01,1.0,1.0,0.016411705676980533,0.0,0.04598650176612133,0.0,0.03874337611445243,0.0,0.06893200828747632,0.0,-6.442665873906961e-06,5.038152441491639e-05,0.00016932900038101745,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.01,2.0,1.0,0.01638579756388562,0.0,0.045979351605162325,0.0,0.03874554964149192,0.0,0.06893475117755564,0.0,-1.3592826832914406e-05,4.3231363455908944e-05,0.00016217883942201,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.01,4.0,1.0,0.016361732330760357,0.0,0.04597726017041248,0.0,0.03875959873706459,0.0,0.06894046835419614,0.0,-1.5684261582757375e-05,4.1139928706065976e-05,0.00016008740467216703,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.03,0.5,1.0,0.01642336703531198,0.0,0.045990157633030215,0.0,0.038743347185037844,0.0,0.06893108307115788,0.0,-2.7867989650237623e-06,5.403739132379959e-05,0.00017298486728990065,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.03,1.0,1.0,0.016412764996750945,0.0,0.04598682142248198,0.0,0.03874340581128229,0.0,0.06893193566288507,0.0,-6.1230095132619455e-06,5.0701180775561405e-05,0.00016964865674166246,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.03,2.0,1.0,0.016390576153487997,0.0,0.045980543662281145,0.0,0.03874539752032579,0.0,0.06893439112022612,0.0,-1.2400769714093762e-05,4.442342057472959e-05,0.00016337089654083065,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.03,4.0,1.0,0.016373138541475037,0.0,0.04597821732839543,0.0,0.038755118439470715,0.0,0.06893951903194367,0.0,-1.4727103599808389e-05,4.209708668901496e-05,0.00016104456265511602,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.1,0.5,1.0,0.01642430407769266,0.0,0.04599046140624889,0.0,0.038743370101942017,0.0,0.06893101635375506,0.0,-2.4830257463470673e-06,5.4341164542476283e-05,0.00017328864050857734,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.1,1.0,1.0,0.01641591828970399,0.0,0.04598778357245086,0.0,0.038743456957313994,0.0,0.06893170819896884,0.0,-5.160859544377228e-06,5.166333074444612e-05,0.00017061080671054718,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.1,2.0,1.0,0.016401469965381436,0.0,0.04598348918320142,0.0,0.038744762897032194,0.0,0.06893337817498912,0.0,-9.455248793817372e-06,4.736894149500598e-05,0.00016631641746110704,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.1,4.0,1.0,0.016390771363621475,0.0,0.04598114063232012,0.0,0.03874837244145719,0.0,0.06893572018253746,0.0,-1.1803799675122462e-05,4.502039061370089e-05,0.00016396786657980195,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.3,0.5,1.0,0.016426539075415466,0.0,0.04599120341525514,0.0,0.0387434172920226,0.0,0.06893085101760309,0.0,-1.7410167401019083e-06,5.508317354872144e-05,0.0001740306495148225,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.3,1.0,1.0,0.016422057472767197,0.0,0.04598970864517539,0.0,0.0387434744056852,0.0,0.06893122816867278,0.0,-3.2357868198495954e-06,5.3588403468973755e-05,0.0001725358794350748,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.3,2.0,1.0,0.01641616851148142,0.0,0.045987832517282154,0.0,0.038743870327548,0.0,0.06893181957714539,0.0,-5.111914713085142e-06,5.171227557573821e-05,0.00017065975154183927,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.3,4.0,1.0,0.016411434813010536,0.0,0.04598652398495311,0.0,0.0387442574920725,0.0,0.06893199241687097,0.0,-6.4204470421325155e-06,5.0403743246690835e-05,0.0001693512192127919,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.6,0.5,1.0,0.016429075193358837,0.0,0.04599207116871854,0.0,0.038743466659160335,0.0,0.06893065789691252,0.0,-8.732632766975112e-07,5.595092701212584e-05,0.0001748984029782269,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.6,1.0,1.0,0.01642738859895492,0.0,0.04599147813782402,0.0,0.03874347560806659,0.0,0.06893079010334166,0.0,-1.4662941712206834e-06,5.535789611760267e-05,0.00017430537208370372,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.6,2.0,1.0,0.016425553798916446,0.0,0.04599084585459667,0.0,0.03874352557791464,0.0,0.06893090107150444,0.0,-2.0985773985723877e-06,5.472561289025096e-05,0.00017367308885635202,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,1.0,0.6,4.0,1.0,0.016424022490533718,0.0,0.04599037334626922,0.0,0.03874345213321989,0.0,0.0689307652375446,0.0,-2.5710857260163866e-06,5.4253104562806964e-05,0.00017320058052890802,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.01,0.5,1.0,0.016566903695304527,0.0,0.04593371260583886,0.0,0.03876630658814402,0.0,0.06898377648553684,0.0,-2.407635867555935e-06,-2.407635867555935e-06,0.00011653984009854512,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.01,1.0,1.0,0.016559570402728308,0.0,0.045931707281160236,0.0,0.03877402230387448,0.0,0.06898542112057512,0.0,-4.412960546179567e-06,-4.412960546179567e-06,0.00011453451541992149,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.01,2.0,1.0,0.016550554766215503,0.0,0.045931294414302104,0.0,0.03879242880820451,0.0,0.06898826159667937,0.0,-4.8258274043117e-06,-4.8258274043117e-06,0.00011412164856178936,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.01,4.0,1.0,0.016536003759554788,0.0,0.045933562289275164,0.0,0.03881569560213643,0.0,0.06898632415531498,0.0,-2.557952431252175e-06,-2.557952431252175e-06,0.00011638952353484888,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.03,0.5,1.0,0.0165671554471383,0.0,0.045933787985283435,0.0,0.03876613558545474,0.0,0.06898373435037573,0.0,-2.332256422980794e-06,-2.332256422980794e-06,0.00011661521954312026,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.03,1.0,1.0,0.016560432986746462,0.0,0.04593189830831101,0.0,0.03877350289288818,0.0,0.06898530163609932,0.0,-4.221933395408273e-06,-4.221933395408273e-06,0.00011472554257069278,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.03,2.0,1.0,0.016553268684805757,0.0,0.04593148760542532,0.0,0.03879035194519838,0.0,0.06898804401155871,0.0,-4.632636281094726e-06,-4.632636281094726e-06,0.00011431483968500633,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.03,4.0,1.0,0.016549678113453068,0.0,0.04593441791550029,0.0,0.03881115983763747,0.0,0.06898840670230329,0.0,-1.702326206123872e-06,-1.702326206123872e-06,0.00011724514975997719,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.1,0.5,1.0,0.01656796481526255,0.0,0.04593403768001399,0.0,0.03876555670465633,0.0,0.06898359264238516,0.0,-2.0825616924291523e-06,-2.0825616924291523e-06,0.0001168649142736719,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.1,1.0,1.0,0.01656291509249417,0.0,0.04593248658148822,0.0,0.03877180552084617,0.0,0.06898491074102404,0.0,-3.6336602181955002e-06,-3.6336602181955002e-06,0.00011531381574790556,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.1,2.0,1.0,0.01655928380870991,0.0,0.04593203901123293,0.0,0.03878442061522754,0.0,0.06898710859911401,0.0,-4.081230473483577e-06,-4.081230473483577e-06,0.00011486624549261748,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.1,4.0,1.0,0.016561045016585358,0.0,0.045933683454441786,0.0,0.03879757445582129,0.0,0.06898769178240945,0.0,-2.4367872646299804e-06,-2.4367872646299804e-06,0.00011651068870147108,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.3,0.5,1.0,0.01656987155967359,0.0,0.045934652195326914,0.0,0.03876405956906256,0.0,0.0689832326585823,0.0,-1.4680463795019305e-06,-1.4680463795019305e-06,0.00011747942958659913,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.3,1.0,1.0,0.016567396222876465,0.0,0.04593373554026364,0.0,0.03876788625127702,0.0,0.06898400732171406,0.0,-2.3847014427730295e-06,-2.3847014427730295e-06,0.00011656277452332803,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.3,2.0,1.0,0.016566462704649607,0.0,0.0459332895972757,0.0,0.038773918967409324,0.0,0.06898497140799616,0.0,-2.830644430712459e-06,-2.830644430712459e-06,0.0001161168315353886,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.3,4.0,1.0,0.016566172882037697,0.0,0.04593325435468591,0.0,0.03877841267759578,0.0,0.0689846720447805,0.0,-2.865887020503388e-06,-2.865887020503388e-06,0.00011608158894559767,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.6,0.5,1.0,0.016571984520229302,0.0,0.04593537952232706,0.0,0.03876218010570424,0.0,0.06898279591012221,0.0,-7.407193793537714e-07,-7.407193793537714e-07,0.00011820675658674729,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.6,1.0,1.0,0.016571075791508617,0.0,0.04593499024928721,0.0,0.03876378700945459,0.0,0.06898309102769223,0.0,-1.1299924192048616e-06,-1.1299924192048616e-06,0.0001178174835468962,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.6,2.0,1.0,0.016570665050798485,0.0,0.04593472713225699,0.0,0.03876578907665722,0.0,0.0689833121016739,0.0,-1.393109449424057e-06,-1.393109449424057e-06,0.000117554366516677,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,3.0,0.6,4.0,1.0,0.016569959873095487,0.0,0.04593448867269736,0.0,0.03876685710230465,0.0,0.06898299953925902,0.0,-1.6315690090570878e-06,-1.6315690090570878e-06,0.00011731590695704397,True,True,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.01,0.5,1.0,0.01724385510300129,0.0,0.04607911946818518,0.0,0.039230103024062865,0.0,0.06952041103764828,0.0,-1.7615173800583639e-06,0.00014299922647876412,0.0002619467024448652,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.01,1.0,1.0,0.017231960827538306,0.0,0.04607779207871217,0.0,0.03923919875504175,0.0,0.06951889474202268,0.0,-3.088906853070117e-06,0.00014167183700575237,0.0002606193129718534,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.01,2.0,1.0,0.017206395066492835,0.0,0.046073726153338414,0.0,0.03924690901047726,0.0,0.06951165429563941,0.0,-7.154832226824448e-06,0.00013760591163199803,0.0002565533875980991,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.01,4.0,1.0,0.01711526537368632,0.0,0.04604798574771746,0.0,0.03921155389981555,0.0,0.06948522234708311,0.0,-3.28952378477812e-05,0.00011186550601104128,0.00023081298197714234,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.03,0.5,1.0,0.017244260602672576,0.0,0.04607917567107878,0.0,0.03922984232505905,0.0,0.06952042867498792,0.0,-1.7053144864553893e-06,0.0001430554293723671,0.00026200290533846815,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.03,1.0,1.0,0.017233143590584286,0.0,0.04607793549253286,0.0,0.039238636426572014,0.0,0.0695190021416276,0.0,-2.9454930323760675e-06,0.00014181525082644642,0.00026076272679254747,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.03,2.0,1.0,0.01721170723291142,0.0,0.04607469844444956,0.0,0.03924673981609593,0.0,0.06951270462512553,0.0,-6.182541115680451e-06,0.00013857820274314203,0.0002575256787092431,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.03,4.0,1.0,0.017151677508354893,0.0,0.04605718904300023,0.0,0.03922416250397835,0.0,0.06949253231861449,0.0,-2.3691942565011448e-05,0.00012106880129381103,0.0002400162772599121,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.1,0.5,1.0,0.017245590789078415,0.0,0.04607936179226631,0.0,0.03922894824516325,0.0,0.06952048613732763,0.0,-1.5191932989308543e-06,0.00014324155055989163,0.0002621890265259927,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.1,1.0,1.0,0.017236807427728904,0.0,0.0460783742762914,0.0,0.03923673260507608,0.0,0.06951931741378264,0.0,-2.5067092738403907e-06,0.0001422540345849821,0.00026120151055108315,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.1,2.0,1.0,0.017223282805814113,0.0,0.046076507461756955,0.0,0.039244506646623115,0.0,0.06951494718413744,0.0,-4.3735238082834305e-06,0.00014038722005053905,0.0002593346960166401,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.1,4.0,1.0,0.017193770866588045,0.0,0.04606794437998621,0.0,0.03923514751214402,0.0,0.0695024347221784,0.0,-1.2936605579029481e-05,0.000131824138279793,0.00025077161424589406,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.3,0.5,1.0,0.017248763720799188,0.0,0.04607981791059841,0.0,0.039226544697756646,0.0,0.06952062257639646,0.0,-1.063074966826949e-06,0.00014369766889199553,0.0002626451448580966,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.3,1.0,1.0,0.017244264388017794,0.0,0.04607927816873089,0.0,0.03923184326950312,0.0,0.06951991244478925,0.0,-1.6028168343465432e-06,0.00014315792702447594,0.000262105402990577,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.3,2.0,1.0,0.01723937139552463,0.0,0.04607858706808844,0.0,0.03923704555941064,0.0,0.06951767222326999,0.0,-2.293917476796359e-06,0.00014246682638202612,0.0002614143023481272,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.3,4.0,1.0,0.017229352372507556,0.0,0.04607549070123982,0.0,0.03923427955194793,0.0,0.0695118653788047,0.0,-5.390284325418326e-06,0.00013937045953340416,0.0002583179354995052,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.6,0.5,1.0,0.017252283698744347,0.0,0.046080350357707515,0.0,0.03922331915966498,0.0,0.06952078147026648,0.0,-5.306278577227319e-07,0.00014423011600109975,0.0002631775919672008,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.6,1.0,1.0,0.017250727090734205,0.0,0.04608013696614425,0.0,0.03922582398454369,0.0,0.06952045060897433,0.0,-7.440194209895612e-07,0.00014401672443783292,0.000262964200403934,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.6,2.0,1.0,0.017249415773082602,0.0,0.046079877872091855,0.0,0.03922802743614004,0.0,0.06951951250902537,0.0,-1.0031134733828884e-06,0.0001437576303854396,0.00026270510635154065,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,10.0,0.6,4.0,1.0,0.017246082443297315,0.0,0.046078794104788524,0.0,0.03922702083908469,0.0,0.06951745029109449,0.0,-2.0868807767138176e-06,0.00014267386308210867,0.0002616213390482097,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.01,0.5,1.0,0.019147222712374574,0.0,0.047277881238100325,0.0,0.04113538326657968,0.0,0.07159220985395882,0.0,-7.277202019783519e-05,0.0013417609963939092,0.0014607084723600103,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.01,1.0,1.0,0.01897592705959384,0.0,0.04720802382676031,0.0,0.040986804144063076,0.0,0.07158022743288496,0.0,-0.00014262943153785235,0.001271903585053892,0.0013908510610199931,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.01,2.0,1.0,0.01866776147327901,0.0,0.04708466757308503,0.0,0.04071878142276369,0.0,0.07155174441164569,0.0,-0.0002659856852131326,0.0011485473313786118,0.0012674948073447129,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.01,4.0,1.0,0.018181573117429538,0.0,0.04690431589477557,0.0,0.04031788087158712,0.0,0.07150418834024602,0.0,-0.000446337363522592,0.0009681956530691524,0.0010871431290352535,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.03,0.5,1.0,0.01915181923754011,0.0,0.04727972897310136,0.0,0.04113920681699535,0.0,0.07159247414988915,0.0,-7.092428519679672e-05,0.0013436087313949477,0.0014625562073610487,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.03,1.0,1.0,0.018987001528216214,0.0,0.04721243240798317,0.0,0.04099606660805684,0.0,0.07158099177114143,0.0,-0.00013822085031499343,0.001276312166276751,0.001395259642242852,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.03,2.0,1.0,0.018701383066954916,0.0,0.047097219579223484,0.0,0.04074469511160745,0.0,0.07155497767283366,0.0,-0.0002534336790746758,0.0011610993375170686,0.0012800468134831697,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.03,4.0,1.0,0.01830534674874568,0.0,0.04694394741789505,0.0,0.040400014305221735,0.0,0.07151386379569698,0.0,-0.0004067058404031085,0.001007827176188636,0.001126774652154737,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.1,0.5,1.0,0.019167498656769394,0.0,0.047286040780289126,0.0,0.041152264716876163,0.0,0.07159337237903583,0.0,-6.461247800903375e-05,0.0013499205385827107,0.0014688680145488117,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.1,1.0,1.0,0.019023512404620052,0.0,0.047227035162969694,0.0,0.04102679006207363,0.0,0.07158344250948649,0.0,-0.0001236180953284663,0.0012909149212632781,0.0014098623972293792,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.1,2.0,1.0,0.018793235635315472,0.0,0.047132837678872275,0.0,0.040820267427766455,0.0,0.07156332205134121,0.0,-0.00021781557942588542,0.001196717437165859,0.00131566491313196,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.1,4.0,1.0,0.01852327203412503,0.0,0.047024492372977594,0.0,0.04057436665248364,0.0,0.07153373897301976,0.0,-0.0003261608853205658,0.0010883721312711786,0.0012073196072372797,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.3,0.5,1.0,0.019209209464207306,0.0,0.047302855822951496,0.0,0.04118701747649478,0.0,0.07159574112852808,0.0,-4.77974353466637e-05,0.0013667355812450807,0.0014856830572111818,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.3,1.0,1.0,0.019113252706233548,0.0,0.04726321533780648,0.0,0.0411029298074916,0.0,0.07158915266530179,0.0,-8.743792049167864e-05,0.0013270950961000658,0.0014460425720661668,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.3,2.0,1.0,0.01897923784413011,0.0,0.0472072130984194,0.0,0.04098044753386617,0.0,0.07157752550354483,0.0,-0.0001434401598787577,0.0012710928567129867,0.0013900403326790878,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.3,4.0,1.0,0.018847942575613234,0.0,0.04715206110649049,0.0,0.040856061168228534,0.0,0.07156124853383072,0.0,-0.00019859215180766804,0.0012159408647840764,0.0013348883407501774,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.6,0.5,1.0,0.019264468170336863,0.0,0.04732518739632657,0.0,0.04123306224683263,0.0,0.07159886918362483,0.0,-2.546586197158668e-05,0.0013890671546201577,0.0015080146305862588,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.6,1.0,1.0,0.019219591550001427,0.0,0.04730651237739656,0.0,0.0411936537253007,0.0,0.07159571572559713,0.0,-4.414088090159973e-05,0.0013703921356901447,0.0014893396116562457,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.6,2.0,1.0,0.019164740812845717,0.0,0.04728311844702685,0.0,0.04114300012226817,0.0,0.07159064299443084,0.0,-6.753481127130812e-05,0.0013469982053204363,0.0014659456812865373,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,30.0,0.6,4.0,1.0,0.01911724896785526,0.0,0.047262442219497706,0.0,0.04109712870570822,0.0,0.0715840237332257,0.0,-8.821103880045367e-05,0.0013263219777912907,0.0014452694537573918,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.01,0.5,1.0,0.022847822959026588,0.0,0.050910267044962286,7.757919228897728e-18,0.045465945394053006,0.0,0.07648767148183708,0.0,-0.000440723600309903,0.00497414680325587,0.005093094279221971,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.01,1.0,1.0,0.022181783487753286,0.0,0.05055637915239765,7.757919228897728e-18,0.04478243868390524,0.0,0.076455826580937,0.0,-0.0007946114928745404,0.004620258910691233,0.004739206386657334,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.01,2.0,1.0,0.021171205419036474,0.0,0.050067603248965066,7.757919228897728e-18,0.043784191788337645,0.0,0.07639776435066935,0.0,-0.001283387396307123,0.00413148300725865,0.004250430483224751,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.01,4.0,1.0,0.019988530576277214,0.0,0.04958747792927606,0.0,0.042733103424357,0.0,0.0763359643901916,0.0,-0.0017635127159961322,0.003651357687569641,0.003770305163535742,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.03,0.5,1.0,0.022866443712529324,0.0,0.05092040702850663,7.757919228897728e-18,0.0454850319094673,0.0,0.07648845349715155,0.0,-0.0004305836167655605,0.004984286786800213,0.005103234262766314,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.03,1.0,1.0,0.02222176452571232,0.0,0.05057677461313809,0.0,0.04482243502558865,0.0,0.07645783883194958,0.0,-0.0007742160321341021,0.004640654371431671,0.004759601847397772,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.03,2.0,1.0,0.021270349987149176,0.0,0.0501092616781602,0.0,0.04386950838865515,0.0,0.07640366264938772,0.0,-0.0012417289671119922,0.004173141436453781,0.004292088912419882,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.03,4.0,1.0,0.020265282465036498,0.0,0.04967001454428219,0.0,0.04290781403146635,0.0,0.07634674206994639,0.0,-0.0016809761009900018,0.0037338943025757715,0.0038528417785418725,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.1,0.5,1.0,0.022930472013247563,0.0,0.05095542623739606,7.757919228897728e-18,0.045550788305137556,0.0,0.07649112208393628,0.0,-0.00039556440787612973,0.0050193059956896435,0.005138253471655745,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.1,1.0,1.0,0.022355838152680132,0.0,0.05064599283803796,7.757919228897728e-18,0.04495760022138513,0.0,0.0764643697216831,0.0,-0.0007049978072342297,0.0047098725963315435,0.004828820072297645,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.1,2.0,1.0,0.021551772386690694,0.0,0.05023887313075477,0.0,0.044135926155256605,0.0,0.07642053898965234,0.0,-0.0011121175145174175,0.004302752889048356,0.004421700365014457,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.1,4.0,1.0,0.020795397212791777,0.0,0.04988559507423135,0.0,0.04337175919590446,0.0,0.07637521275683613,0.0,-0.001465395571040841,0.003949474832524932,0.004068422308491033,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.3,0.5,1.0,0.023104506644532542,0.0,0.05105169251043575,0.0,0.04573026898658019,0.0,0.07649824748916534,0.0,-0.0002992981348364371,0.005115572268729336,0.005234519744695437,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.3,1.0,1.0,0.02270120871817919,0.0,0.05082909708704646,7.757919228897728e-18,0.04531034738166812,0.0,0.07648000422269237,0.0,-0.000521893558225732,0.004892976845340041,0.005011924321306142,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.3,2.0,1.0,0.022180852649544718,0.0,0.05055186659514753,0.0,0.04476781189871055,0.0,0.0764530284544076,0.0,-0.0007991240501246596,0.004615746353441114,0.004734693829407215,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.3,4.0,1.0,0.021739362162132375,0.0,0.05032658309866043,7.757919228897728e-18,0.0443056470114314,0.0,0.07642466854364066,0.0,-0.0010244075466117608,0.0043904628569540124,0.0045094103329201135,True,False,False,True,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.6,0.5,1.0,0.023344111437612114,0.0,0.051186597536397815,0.0,0.04597866847110696,0.0,0.076507887483004,0.0,-0.00016439310887437358,0.0052504772946914,0.005369424770657501,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.6,1.0,1.0,0.023143164716941993,0.0,0.051072319554197,0.0,0.04576767501614323,0.0,0.07649878186373107,0.0,-0.0002786710910751902,0.005136199312490583,0.005255146788456684,True,False,False,False,False,False
OccupancySensors,STCG-v1 Weighted Ridge,5,100.0,0.6,2.0,1.0,0.022904721121431416,0.0,0.05093824771576279,0.0,0.04551548344815139,0.0,0.07648601689740328,0.0,-0.00041274292950940067,0.005002127474056373,0.005121074950022474,True,False,False,False,False,False
