dataset,seed,method,ridge_alpha,graph_min_weight,graph_weight_power,graph_self_weight,mae,rmse,node_rmse_mean,node_rmse_max
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.03,1.0,1.0,0.1517962517502452,0.22946821094428455,0.20957295037151433,0.3112387942257942
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.03,2.0,1.0,0.15198922959890657,0.22984275544408672,0.20993574833367798,0.3111270134678883
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.03,2.0,1.0,0.15198922959890657,0.22984275544408672,0.20993574833367798,0.3111270134678883
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.03,4.0,1.0,0.15221497571423243,0.23028220804431218,0.2103597798160582,0.31100837543937704
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.03,4.0,1.0,0.15221497571423243,0.23028220804431218,0.2103597798160582,0.31100837543937704
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.1,0.5,1.0,0.15171243019259206,0.2293086407875788,0.20941605383010037,0.3113208500991331
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.1,0.5,1.0,0.15171243019259206,0.2293086407875788,0.20941605383010037,0.3113208500991331
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.1,1.0,1.0,0.15176415516412403,0.22941188025550144,0.20952011886679658,0.31125539478250214
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.1,1.0,1.0,0.15176415516412403,0.22941188025550144,0.20952011886679658,0.31125539478250214
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.1,2.0,1.0,0.1518634140038339,0.22962199563871563,0.20973199255177982,0.3111623719959129
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.1,2.0,1.0,0.1518634140038339,0.22962199563871563,0.20973199255177982,0.3111623719959129
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.1,4.0,1.0,0.1519853614641871,0.2298561744198659,0.20997130044626217,0.3110796088168799
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.1,4.0,1.0,0.1519853614641871,0.2298561744198659,0.20997130044626217,0.3110796088168799
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.3,0.5,1.0,0.1516977305149977,0.229283713526547,0.20939095577512615,0.3113401578415813
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.3,0.5,1.0,0.1516977305149977,0.229283713526547,0.20939095577512615,0.3113401578415813
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.3,1.0,1.0,0.1517143313821566,0.22932320967842654,0.20943382573466124,0.3112960201066803
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.3,1.0,1.0,0.1517143313821566,0.22932320967842654,0.20943382573466124,0.3112960201066803
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.3,2.0,1.0,0.15173250508190428,0.22938013810646882,0.20949732437275922,0.3112382123099639
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.3,2.0,1.0,0.15173250508190428,0.22938013810646882,0.20949732437275922,0.3112382123099639
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.3,4.0,1.0,0.15174740803674167,0.22943373151781546,0.20955863733358007,0.31118673865529595
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.3,4.0,1.0,0.15174740803674167,0.22943373151781546,0.20955863733358007,0.31118673865529595
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.6,0.5,1.0,0.15168641083973325,0.22926271576081242,0.20936856445362137,0.311365717841638
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.6,0.5,1.0,0.15168641083973325,0.22926271576081242,0.20936856445362137,0.311365717841638
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.6,1.0,1.0,0.1516869568818667,0.2292704744959354,0.20937867811836472,0.3113444000277528
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.6,1.0,1.0,0.1516869568818667,0.2292704744959354,0.20937867811836472,0.3113444000277528
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.6,2.0,1.0,0.151683240610094,0.22927684994643674,0.20938862404624356,0.3113177553963171
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.6,2.0,1.0,0.151683240610094,0.22927684994643674,0.20938862404624356,0.3113177553963171
ETTh2,4,DynVAR-Lasso Weighted Ridge,100.0,0.6,4.0,1.0,0.15167514066948135,0.22928010771210613,0.2093952244061808,0.31129193783061637
ETTh2,4,STCG-v1 Weighted Ridge,100.0,0.6,4.0,1.0,0.15167514066948135,0.22928010771210613,0.2093952244061808,0.31129193783061637
ETTm1,0,Persistence,nan,,,,0.1442393720254471,0.25320494839471686,0.2379529633907925,0.29301161840344286
ETTm1,0,Dense Ridge,0.1,,,,0.14208532047379657,0.24243592379028353,0.22746797053658555,0.28945412216306543
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.01,0.5,1.0,0.1420852857305935,0.2424359271324478,0.22746796642171713,0.2894540433385002
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.01,0.5,1.0,0.1420852857305935,0.2424359271324478,0.22746796642171713,0.2894540433385002
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.01,1.0,1.0,0.14208523255394695,0.2424359560037972,0.22746797804115257,0.2894539403879198
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.01,1.0,1.0,0.14208523255394695,0.2424359560037972,0.22746797804115257,0.2894539403879198
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.01,2.0,1.0,0.142085011648381,0.24243621696429762,0.22746813618193698,0.28945363116104195
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.01,2.0,1.0,0.142085011648381,0.24243621696429762,0.22746813618193698,0.28945363116104195
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.01,4.0,1.0,0.1420840182701439,0.24243648186931338,0.22746807022273843,0.2894522795414864
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.01,4.0,1.0,0.1420840182701439,0.24243648186931338,0.22746807022273843,0.2894522795414864
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.03,0.5,1.0,0.1420852867994152,0.24243592653175164,0.2274679661736747,0.28945404541739556
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.03,0.5,1.0,0.1420852867994152,0.24243592653175164,0.2274679661736747,0.28945404541739556
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.03,1.0,1.0,0.14208523580465707,0.2424359473506643,0.22746797210962172,0.28945394666015606
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.03,1.0,1.0,0.14208523580465707,0.2424359473506643,0.22746797210962172,0.28945394666015606
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.03,2.0,1.0,0.14208503778781437,0.24243603217705972,0.2274679974840006,0.28945366020681834
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.03,2.0,1.0,0.14208503778781437,0.24243603217705972,0.2274679974840006,0.28945366020681834
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.03,4.0,1.0,0.1420845623202347,0.2424359399074726,0.22746780039052344,0.2894525716180082
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.03,4.0,1.0,0.1420845623202347,0.2424359399074726,0.22746780039052344,0.2894525716180082
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.1,0.5,1.0,0.1420852903970258,0.2424359249166246,0.22746796564738053,0.28945405248966655
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.1,0.5,1.0,0.1420852903970258,0.2424359249166246,0.22746796564738053,0.28945405248966655
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.1,1.0,1.0,0.14208524884718698,0.24243593130319988,0.22746796238781908,0.28945396721031014
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.1,1.0,1.0,0.14208524884718698,0.24243593130319988,0.22746796238781908,0.28945396721031014
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.1,2.0,1.0,0.14208513914835982,0.2424359251534221,0.2274679346579997,0.289453745116789
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.1,2.0,1.0,0.14208513914835982,0.2424359251534221,0.2274679346579997,0.289453745116789
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.1,4.0,1.0,0.14208494581601297,0.24243584624363032,0.22746783973737397,0.28945313830878155
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.1,4.0,1.0,0.14208494581601297,0.24243584624363032,0.22746783973737397,0.28945313830878155
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.3,0.5,1.0,0.14208529938950298,0.24243592279538181,0.227467965784897,0.2894540711035143
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.3,0.5,1.0,0.14208529938950298,0.24243592279538181,0.227467965784897,0.2894540711035143
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.3,1.0,1.0,0.1420852768236574,0.24243592022460064,0.2274679594890427,0.28945401616824185
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.3,1.0,1.0,0.1420852768236574,0.24243592022460064,0.2274679594890427,0.28945401616824185
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.3,2.0,1.0,0.14208523715188984,0.24243590753525748,0.2274679424206772,0.2894539024303167
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.3,2.0,1.0,0.14208523715188984,0.24243590753525748,0.2274679424206772,0.2894539024303167
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.3,4.0,1.0,0.14208518623274738,0.24243588247691128,0.2274679166002554,0.2894537112109419
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.3,4.0,1.0,0.14208518623274738,0.24243588247691128,0.2274679166002554,0.2894537112109419
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.6,0.5,1.0,0.1420853099794759,0.24243592252445656,0.22746796761084281,0.2894540953006656
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.6,0.5,1.0,0.1420853099794759,0.24243592252445656,0.22746796761084281,0.2894540953006656
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.6,1.0,1.0,0.14208530129575422,0.24243592028315586,0.2274679643249957,0.2894540707718641
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.6,1.0,1.0,0.14208530129575422,0.24243592028315586,0.2274679643249957,0.2894540707718641
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.6,2.0,1.0,0.14208528933098521,0.24243591528859068,0.2274679585652039,0.2894540303597054
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.6,2.0,1.0,0.14208528933098521,0.24243591528859068,0.2274679585652039,0.2894540303597054
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.1,0.6,4.0,1.0,0.14208527829163042,0.24243590909052298,0.22746795243445428,0.2894539821307726
ETTm1,0,STCG-v1 Weighted Ridge,0.1,0.6,4.0,1.0,0.14208527829163042,0.24243590909052298,0.22746795243445428,0.2894539821307726
ETTm1,0,Dense Ridge,0.3,,,,0.14208541167938635,0.2424358280263627,0.22746759649826295,0.28945321102493177
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.01,0.5,1.0,0.1420853092716808,0.2424358400981122,0.22746758621567517,0.2894529787720126
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.01,0.5,1.0,0.1420853092716808,0.2424358400981122,0.22746758621567517,0.2894529787720126
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.01,1.0,1.0,0.1420851598873753,0.2424359322883654,0.22746762700120496,0.289452677230838
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.01,1.0,1.0,0.1420851598873753,0.2424359322883654,0.22746762700120496,0.289452677230838
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.01,2.0,1.0,0.1420846624585485,0.24243678052785816,0.22746817392997737,0.2894517843685474
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.01,2.0,1.0,0.1420846624585485,0.24243678052785816,0.22746817392997737,0.2894517843685474
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.01,4.0,1.0,0.1420831554460848,0.2424386707613953,0.22746918915790917,0.28944813292166044
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.01,4.0,1.0,0.1420831554460848,0.2424386707613953,0.22746918915790917,0.28944813292166044
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.03,0.5,1.0,0.1420853123993968,0.2424358382128124,0.22746758538449768,0.2894529848815704
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.03,0.5,1.0,0.1420853123993968,0.2424358382128124,0.22746758538449768,0.2894529848815704
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.03,1.0,1.0,0.14208516831387308,0.24243590570856546,0.2274676085094353,0.2894526955350789
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.03,1.0,1.0,0.14208516831387308,0.24243590570856546,0.2274676085094353,0.2894526955350789
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.03,2.0,1.0,0.1420846437149898,0.24243620328902998,0.22746773158354244,0.28945186717667243
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.03,2.0,1.0,0.1420846437149898,0.24243620328902998,0.22746773158354244,0.28945186717667243
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.03,4.0,1.0,0.14208358471746085,0.24243622727156489,0.2274674619971415,0.28944886829573135
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.03,4.0,1.0,0.14208358471746085,0.24243622727156489,0.2274674619971415,0.28944886829573135
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.1,0.5,1.0,0.14208532301755292,0.24243583310161917,0.22746758352924581,0.2894530056725733
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.1,0.5,1.0,0.14208532301755292,0.24243583310161917,0.22746758352924581,0.2894530056725733
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.1,1.0,1.0,0.142085203573627,0.24243585583704524,0.22746757745592067,0.2894527555690187
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.1,1.0,1.0,0.142085203573627,0.24243585583704524,0.22746757745592067,0.2894527555690187
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.1,2.0,1.0,0.14208489550057327,0.24243585368654624,0.22746751139849702,0.2894521106289271
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.1,2.0,1.0,0.14208489550057327,0.24243585368654624,0.22746751139849702,0.2894521106289271
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.1,4.0,1.0,0.14208436528589344,0.24243566353119977,0.22746727278051612,0.28945039131544453
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.1,4.0,1.0,0.14208436528589344,0.24243566353119977,0.22746727278051612,0.28945039131544453
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.3,0.5,1.0,0.14208534961135602,0.24243582614620657,0.22746758333595296,0.2894530604418419
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.3,0.5,1.0,0.14208534961135602,0.24243582614620657,0.22746758333595296,0.2894530604418419
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.3,1.0,1.0,0.14208528335665632,0.24243581997990543,0.22746756599552295,0.28945289895954723
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.3,1.0,1.0,0.14208528335665632,0.24243581997990543,0.22746756599552295,0.28945289895954723
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.3,2.0,1.0,0.14208516876728725,0.242435785493013,0.22746751831663764,0.28945256629858124
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.3,2.0,1.0,0.14208516876728725,0.242435785493013,0.22746751831663764,0.28945256629858124
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.3,4.0,1.0,0.14208502142772905,0.24243571568874897,0.22746744580084674,0.28945201174399265
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.3,4.0,1.0,0.14208502142772905,0.24243571568874897,0.22746744580084674,0.28945201174399265
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.6,0.5,1.0,0.14208538076634564,0.24243582473681938,0.2274675882168442,0.2894531317414081
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.6,0.5,1.0,0.14208538076634564,0.24243582473681938,0.2274675882168442,0.2894531317414081
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.6,1.0,1.0,0.14208535530070754,0.24243581849220286,0.22746757882290877,0.2894530594564692
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.6,1.0,1.0,0.14208535530070754,0.24243581849220286,0.22746757882290877,0.2894530594564692
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.6,2.0,1.0,0.14208532031746257,0.2424358042478847,0.2274675622386129,0.2894529405907038
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.6,2.0,1.0,0.14208532031746257,0.2424358042478847,0.2274675622386129,0.2894529405907038
ETTm1,0,DynVAR-Lasso Weighted Ridge,0.3,0.6,4.0,1.0,0.14208528828906505,0.24243578643124508,0.22746754454031687,0.2894527991604026
ETTm1,0,STCG-v1 Weighted Ridge,0.3,0.6,4.0,1.0,0.14208528828906505,0.24243578643124508,0.22746754454031687,0.2894527991604026
ETTm1,0,Dense Ridge,1.0,,,,0.14208589916438036,0.24243553628427664,0.22746642229776387,0.2894500978938867
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.01,0.5,1.0,0.14208558723913595,0.24243559937165937,0.22746641103835205,0.2894493711191832
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.01,0.5,1.0,0.14208558723913595,0.24243559937165937,0.22746641103835205,0.2894493711191832
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.01,1.0,1.0,0.1420851791017276,0.24243596738468448,0.22746661125247894,0.28944844718465473
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.01,1.0,1.0,0.1420851791017276,0.24243596738468448,0.22746661125247894,0.28944844718465473
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.01,2.0,1.0,0.1420847366422771,0.24243941427152385,0.22746911279209078,0.28944584732230194
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.01,2.0,1.0,0.1420847366422771,0.24243941427152385,0.22746911279209078,0.28944584732230194
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.01,4.0,1.0,0.14208657516674178,0.24245156612896698,0.22747882887396126,0.2894375114234198
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.01,4.0,1.0,0.14208657516674178,0.24245156612896698,0.22747882887396126,0.2894375114234198
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.03,0.5,1.0,0.14208559613958757,0.2424355921652665,0.22746640730477105,0.2894493900629012
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.03,0.5,1.0,0.14208559613958757,0.2424355921652665,0.22746640730477105,0.2894493900629012
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.03,1.0,1.0,0.14208519223173852,0.24243587207955875,0.22746654214161777,0.28944850253862875
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.03,1.0,1.0,0.14208519223173852,0.24243587207955875,0.22746654214161777,0.28944850253862875
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.03,2.0,1.0,0.14208416205642818,0.24243728825101826,0.22746741016436678,0.289446077355008
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.03,2.0,1.0,0.14208416205642818,0.24243728825101826,0.22746741016436678,0.289446077355008
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.03,4.0,1.0,0.14208303480520046,0.2424396807488353,0.22746893582282482,0.28943871230225215
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.03,4.0,1.0,0.14208303480520046,0.2424396807488353,0.22746893582282482,0.28943871230225215
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.1,0.5,1.0,0.14208562702192318,0.24243557217877845,0.22746639805879917,0.28944945460240246
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.1,0.5,1.0,0.14208562702192318,0.24243557217877845,0.22746639805879917,0.28944945460240246
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.1,1.0,1.0,0.1420852782609257,0.2424356871638037,0.22746641833876374,0.2894486847672326
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.1,1.0,1.0,0.1420852782609257,0.2424356871638037,0.22746641833876374,0.2894486847672326
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.1,2.0,1.0,0.14208447828746054,0.24243584991890793,0.22746637580235565,0.289446768034111
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.1,2.0,1.0,0.14208447828746054,0.24243584991890793,0.22746637580235565,0.289446768034111
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.1,4.0,1.0,0.14208322551520036,0.24243567143129457,0.22746602793305729,0.2894420876561398
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.1,4.0,1.0,0.14208322551520036,0.24243567143129457,0.22746602793305729,0.2894420876561398
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.3,0.5,1.0,0.1420857068190347,0.24243554240678963,0.227466390676426,0.2894496251517752
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.3,0.5,1.0,0.1420857068190347,0.24243554240678963,0.227466390676426,0.2894496251517752
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.3,1.0,1.0,0.14208550640887285,0.24243553900372655,0.22746635001937213,0.2894491240340788
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.3,1.0,1.0,0.14208550640887285,0.24243553900372655,0.22746635001937213,0.2894491240340788
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.3,2.0,1.0,0.1420851654489352,0.24243546317902326,0.22746622955109236,0.28944810982376196
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.3,2.0,1.0,0.1420851654489352,0.24243546317902326,0.22746622955109236,0.28944810982376196
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.3,4.0,1.0,0.142084737240779,0.2424352883491032,0.22746604101755055,0.2894464690456381
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.3,4.0,1.0,0.142084737240779,0.2424352883491032,0.22746604101755055,0.2894464690456381
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.6,0.5,1.0,0.14208580254244976,0.24243553103231727,0.22746640026915427,0.28944984830455966
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.6,0.5,1.0,0.14208580254244976,0.24243553103231727,0.22746640026915427,0.28944984830455966
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.6,1.0,1.0,0.1420857233392399,0.24243551558373333,0.22746637414539092,0.2894496219740246
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.6,1.0,1.0,0.1420857233392399,0.24243551558373333,0.22746637414539092,0.2894496219740246
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.6,2.0,1.0,0.1420856144670657,0.24243547634600424,0.22746632661020802,0.28944925228089813
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.6,2.0,1.0,0.1420856144670657,0.24243547634600424,0.22746632661020802,0.28944925228089813
ETTm1,0,DynVAR-Lasso Weighted Ridge,1.0,0.6,4.0,1.0,0.14208551547073228,0.2424354255899716,0.22746627531785935,0.289448817082256
ETTm1,0,STCG-v1 Weighted Ridge,1.0,0.6,4.0,1.0,0.14208551547073228,0.2424354255899716,0.22746627531785935,0.289448817082256
ETTm1,0,Dense Ridge,3.0,,,,0.1420883431611281,0.24243504983875183,0.22746413922524342,0.2894418169884083
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.01,0.5,1.0,0.14208762332993485,0.24243541158641177,0.22746427879247458,0.28943999993380426
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.01,0.5,1.0,0.14208762332993485,0.24243541158641177,0.22746427879247458,0.28943999993380426
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.01,1.0,1.0,0.1420870567305274,0.24243693973563024,0.22746532396549538,0.2894378310698113
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.01,1.0,1.0,0.1420870567305274,0.24243693973563024,0.22746532396549538,0.2894378310698113
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.01,2.0,1.0,0.14209021582439102,0.24244999565662953,0.2274758152446588,0.2894326217205759
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.01,2.0,1.0,0.14209021582439102,0.24244999565662953,0.2274758152446588,0.2894326217205759
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.01,4.0,1.0,0.14210942842838112,0.24249503133155562,0.22751443925873543,0.2894269450327548
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.01,4.0,1.0,0.14210942842838112,0.24249503133155562,0.22751443925873543,0.2894269450327548
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.03,0.5,1.0,0.14208764063526555,0.24243538317018906,0.22746426052502727,0.2894400460081685
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.03,0.5,1.0,0.14208764063526555,0.24243538317018906,0.22746426052502727,0.2894400460081685
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.03,1.0,1.0,0.14208701098123044,0.24243660882537524,0.22746506728401283,0.2894379557784352
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.03,1.0,1.0,0.14208701098123044,0.24243660882537524,0.22746506728401283,0.2894379557784352
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.03,2.0,1.0,0.14208707537017307,0.24244311279037287,0.22747006676742718,0.28943300994071547
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.03,2.0,1.0,0.14208707537017307,0.24244311279037287,0.22747006676742718,0.28943300994071547
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.03,4.0,1.0,0.1420911591178561,0.2424579532774351,0.22748237307925745,0.28942521593174186
ETTm1,0,STCG-v1 Weighted Ridge,3.0,0.03,4.0,1.0,0.1420911591178561,0.2424579532774351,0.22748237307925745,0.28942521593174186
ETTm1,0,DynVAR-Lasso Weighted Ridge,3.0,0.1,0.5,1.0,0.14208770218890646,0.24243530138737407,0.2274642102203954,0.2894402035196187
