config_id,config_rank,selection_objective,stcg_window_size,stcg_window_stride,state_count_distribution,inferred_state_count_distribution,dynamic_feature_nonzero_variance,dataset,label_column,horizon_cycles,lookback_cycles,method,train_rows,validation_rows,test_rows,train_positive_rate,validation_positive_rate,test_positive_rate,train_positives,validation_positives,test_positives,threshold_metric,threshold,validation_threshold_metric,balanced_accuracy,precision,recall,f1,average_precision,roc_auc
stable_L30_W16_S8,0,stable,16,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,STCG-v1 Selected Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.0664572694888773,0.22727272727272727,0.4875806041065671,0.121875,0.46987951807228917,0.1935483870967742,0.11734389493435587,0.4814186322755812
stable_L30_W16_S8,0,stable,16,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Sensor+STCG-v1 Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.0002309343239212279,0.2361111111111111,0.5184859154929577,0.13174603174603175,1.0,0.23281907433380084,0.130293331111611,0.536080943492279
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Train Majority,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.22478829869130101,0.3371647509578544,0.5,0.24345146379044685,1.0,0.3915737298636927,0.24345146379044685,0.5
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.11702406715547757,0.422680412371134,0.5,0.24345146379044685,1.0,0.3915737298636927,0.3735715757037005,0.5893810100801773
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Graph Ridge Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.0991875858086727,0.39622641509433965,0.5324512103946994,0.26370757180156656,0.6392405063291139,0.3733826247689464,0.24075010168040947,0.5261027610920621
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor+Graph Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.007431102645793505,0.4444444444444444,0.6231405810925777,0.30390143737166325,0.9367088607594937,0.45891472868217054,0.2789167808001406,0.5900513032045167
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,STCG-v1 Selected Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.018249088131081982,0.38666666666666666,0.46669803294748513,0.22629310344827586,0.6645569620253164,0.33762057877813506,0.24011969683911288,0.4714352007012298
stable_L30_W16_S8,0,stable,16,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor+STCG-v1 Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,6.972535347273222e-05,0.43349753694581283,0.5020366598778004,0.24420401854714066,1.0,0.39254658385093166,0.2460897693435941,0.49211116553662115
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,Train Majority,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,0.19339984650805833,0.2845849802371542,0.5,0.22085889570552147,1.0,0.36180904522613067,0.22085889570552147,0.5
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,Sensor Logistic,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,0.2607554527764662,0.3,0.5,0.22085889570552147,1.0,0.36180904522613067,0.22073374400426182,0.4748879046369204
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,Graph Ridge Logistic,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,0.7756544318708768,0.35555555555555557,0.5230205599300087,0.24630541871921183,0.3472222222222222,0.2881844380403458,0.24198447148887223,0.5463555336832896
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,Sensor+Graph Logistic,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,0.03391322535642074,0.3425414364640884,0.514763779527559,0.22784810126582278,0.75,0.34951456310679613,0.2506349573362337,0.5565124671916011
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,STCG-v1 Selected Logistic,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,1.52799315702926e-05,0.2857142857142857,0.4965277777777778,0.2196620583717358,0.9930555555555556,0.35974842767295595,0.2470317631014281,0.5540381671041119
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,valve_condition,3,30,Sensor+STCG-v1 Logistic,1303,217,652,0.19339984650805833,0.16589861751152074,0.22085889570552147,252,36,144,f1,0.01767768152956689,0.3350253807106599,0.5638123359580053,0.25692695214105793,0.7083333333333334,0.37707948243992606,0.24127067963814117,0.5578794838145231
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,Train Majority,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,0.3225806451612903,0.4332129963898917,0.5,0.3686635944700461,1.0,0.5387205387205387,0.3686635944700461,0.5
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,Sensor Logistic,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,0.27868201934777703,0.46153846153846156,0.5,0.3686635944700461,1.0,0.5387205387205387,0.40233128303223675,0.5189274128142741
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,Graph Ridge Logistic,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,0.6455301312583713,0.5714285714285714,0.5041514598540147,0.3739495798319328,0.37083333333333335,0.3723849372384937,0.3829260865336598,0.5408454987834549
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,Sensor+Graph Logistic,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,0.28361635192265977,0.5119047619047619,0.5364659367396594,0.3936651583710407,0.725,0.5102639296187683,0.3974220297579066,0.5428426601784266
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,STCG-v1 Selected Logistic,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,4.6887916116050255e-05,0.43478260869565216,0.5,0.3686635944700461,1.0,0.5387205387205387,0.404250008078514,0.5207116788321168
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,valve_condition,5,30,Sensor+STCG-v1 Logistic,1302,217,651,0.3225806451612903,0.2764976958525346,0.3686635944700461,420,60,240,f1,0.0031913530319980887,0.46473029045643155,0.49396289537712895,0.3656093489148581,0.9125,0.5220500595947557,0.3868914872770167,0.5224452554744525
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,Train Majority,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,0.6466512702078522,0.712166172106825,0.5,0.7395993836671803,1.0,0.8503100088573959,0.7395993836671803,0.5
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,Sensor Logistic,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,0.3838247440908473,0.7272727272727273,0.5,0.7395993836671803,1.0,0.8503100088573959,0.8823740808215441,0.6941814595660749
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,Graph Ridge Logistic,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,0.02197929937982631,0.8221343873517787,0.5678069526627219,0.7752100840336135,0.76875,0.7719665271966527,0.8199001120632825,0.6229783037475345
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,Sensor+Graph Logistic,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,0.0008318475070488329,0.7147147147147147,0.501750493096647,0.7402799377916018,0.9916666666666667,0.8477292965271594,0.8352397898092905,0.6413954635108482
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,STCG-v1 Selected Logistic,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,8.39667489900244e-08,0.7164179104477612,0.49395956607495073,0.7371794871794872,0.9583333333333334,0.8333333333333334,0.8418919362424633,0.6232371794871795
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,valve_condition,10,30,Sensor+STCG-v1 Logistic,1299,217,649,0.6466512702078522,0.5529953917050692,0.7395993836671803,840,120,480,f1,6.045040386607578e-05,0.7460815047021944,0.49204265285996057,0.7364217252396166,0.9604166666666667,0.833634719710669,0.8589452278168186,0.6613165680473374
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,Train Majority,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,0.07521105141980046,0.12121212121212122,0.5,0.08128834355828221,1.0,0.150354609929078,0.08128834355828221,0.5
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,Sensor Logistic,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,0.5398307949893402,0.47368421052631576,0.5550288216209406,0.13829787234042554,0.24528301886792453,0.17687074829931973,0.1655042693286443,0.6573219516804737
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,Graph Ridge Logistic,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,9.380374681957565e-08,0.13,0.5529183859892274,0.09042553191489362,0.9622641509433962,0.16531604538087522,0.1347061939348496,0.619680599741708
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,Sensor+Graph Logistic,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,1.3713620983967196e-06,0.16296296296296298,0.5568400163795004,0.09140767824497258,0.9433962264150944,0.16666666666666666,0.12451684198045995,0.5883390556588024
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,STCG-v1 Selected Logistic,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,8.611191361495598e-06,0.13861386138613863,0.5754559485935679,0.09497206703910614,0.9622641509433962,0.17288135593220338,0.10834550619645955,0.6096324062116106
stable_L30_W24_S8,1,stable,24,8,1:2172,1:2172,0,HydraulicSystems,stable_flag,3,30,Sensor+STCG-v1 Logistic,1303,217,652,0.07521105141980046,0.06451612903225806,0.08128834355828221,98,14,53,f1,0.0006316033520987333,0.1839080459770115,0.5882760575802438,0.11553784860557768,0.5471698113207547,0.19078947368421054,0.11395075435038286,0.6202475824487353
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Train Majority,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.11827956989247312,0.18410041841004185,0.5,0.12749615975422426,1.0,0.22615803814713897,0.12749615975422426,0.5
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Sensor Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.41218692038598354,0.265625,0.5284447649753945,0.13432835820895522,0.9759036144578314,0.23615160349854228,0.2375809578253132,0.6671474630918038
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Graph Ridge Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.000814399198811198,0.24528301886792453,0.5286993042592907,0.136986301369863,0.7228915662650602,0.23032629558541268,0.1690130726269303,0.5756405905311387
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Sensor+Graph Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.00016302448742470927,0.26373626373626374,0.5391778381130155,0.1392931392931393,0.8072289156626506,0.2375886524822695,0.17901627989883556,0.5980400475139996
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,STCG-v1 Selected Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.010908569795542257,0.27350427350427353,0.5325810283387069,0.14049586776859505,0.6144578313253012,0.22869955156950672,0.17762282710279903,0.5800526047853385
stable_L30_W24_S8,1,stable,24,8,1:2170,1:2170,0,HydraulicSystems,stable_flag,5,30,Sensor+STCG-v1 Logistic,1302,217,651,0.11827956989247312,0.10138248847926268,0.12749615975422426,154,22,83,f1,0.005608901234134944,0.3582089552238806,0.5293674698795181,0.14457831325301204,0.43373493975903615,0.21686746987951808,0.1806848521838852,0.5869888002715086
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Train Majority,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.22478829869130101,0.3371647509578544,0.5,0.24345146379044685,1.0,0.3915737298636927,0.24345146379044685,0.5
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.11702406715547757,0.422680412371134,0.5,0.24345146379044685,1.0,0.3915737298636927,0.3735715757037005,0.5893810100801773
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Graph Ridge Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.0991875858086727,0.39622641509433965,0.5324512103946994,0.26370757180156656,0.6392405063291139,0.3733826247689464,0.24075010168040947,0.5261027610920621
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor+Graph Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.007431102645793505,0.4444444444444444,0.6231405810925777,0.30390143737166325,0.9367088607594937,0.45891472868217054,0.2789167808001406,0.5900513032045167
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,STCG-v1 Selected Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.02603918277976015,0.3776223776223776,0.5767227822320761,0.2857142857142857,0.7848101265822784,0.4189189189189189,0.28566191514560313,0.6050426667354147
stable_L30_W24_S8,1,stable,24,8,1:2165,1:2165,0,HydraulicSystems,stable_flag,10,30,Sensor+STCG-v1 Logistic,1299,217,649,0.22478829869130101,0.20276497695852536,0.24345146379044685,292,44,158,f1,0.0009566923192816768,0.4861111111111111,0.570580576967697,0.27882599580712786,0.8417721518987342,0.4188976377952756,0.3016630214185142,0.6042821418443373
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,Train Majority,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.19429452582883577,0.2857142857142857,0.5,0.2218798151001541,1.0,0.36317780580075665,0.2218798151001541,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,Sensor Logistic,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.2054062389645499,0.330188679245283,0.5,0.2218798151001541,1.0,0.36317780580075665,0.222374668338375,0.48659240924092406
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,Graph Ridge Logistic,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.11362706981329951,0.32142857142857145,0.5220778327832784,0.2318548387096774,0.7986111111111112,0.359375,0.22528819359762225,0.5241199119911991
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,Sensor+Graph Logistic,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.04528590847660956,0.32160804020100503,0.495984598459846,0.22042139384116693,0.9444444444444444,0.35742444152431013,0.23010576447280046,0.5380638063806381
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,STCG-v1 Selected Logistic,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.537078204445704,0.36363636363636365,0.5320682068206821,0.2545454545454545,0.3888888888888889,0.3076923076923077,0.2773609547584954,0.5568069306930694
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,valve_condition,3,40,Sensor+STCG-v1 Logistic,1297,216,649,0.19429452582883577,0.16666666666666666,0.2218798151001541,252,36,144,f1,0.00889757514067003,0.3582089552238806,0.4935299779977998,0.21958925750394945,0.9652777777777778,0.3577863577863578,0.2592630339279219,0.5292216721672167
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,Train Majority,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.32407407407407407,0.43478260869565216,0.5,0.37037037037037035,1.0,0.5405405405405406,0.37037037037037035,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,Sensor Logistic,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.17181809825337185,0.49382716049382713,0.5,0.37037037037037035,1.0,0.5405405405405406,0.40361077974525594,0.5196486928104574
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,Graph Ridge Logistic,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.20503981959506384,0.48,0.5540441176470589,0.408983451536643,0.7208333333333333,0.521870286576169,0.41097569196800054,0.5537479575163399
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,Sensor+Graph Logistic,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.009516913073745498,0.47413793103448276,0.5268382352941177,0.38475177304964536,0.9041666666666667,0.5398009950248757,0.4245979487687791,0.567984068627451
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,STCG-v1 Selected Logistic,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.10809174814203673,0.4976958525345622,0.5174019607843137,0.38058252427184464,0.8166666666666667,0.519205298013245,0.43100688584744384,0.5684027777777777
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,valve_condition,5,40,Sensor+STCG-v1 Logistic,1296,216,648,0.32407407407407407,0.2777777777777778,0.37037037037037035,420,60,240,f1,0.017003519087869297,0.5065502183406113,0.4979166666666667,0.3693972179289026,0.9958333333333333,0.5388951521984217,0.4132877656145516,0.5417177287581699
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,Train Majority,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.6504253673627224,0.7125748502994012,0.5,0.7418856259659969,1.0,0.8518189884649512,0.7418856259659969,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,Sensor Logistic,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.10126050918982062,0.8040540540540541,0.5,0.7418856259659969,1.0,0.8518189884649512,0.8519420082623061,0.6456337325349301
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,Graph Ridge Logistic,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.031132759676153053,0.8484848484848485,0.6551521956087825,0.816247582205029,0.8791666666666667,0.8465396188565697,0.8986247974940833,0.7624875249500999
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,Sensor+Graph Logistic,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.001771869660781517,0.7125748502994012,0.5039046906187625,0.7433903576982893,0.9958333333333333,0.8512911843276937,0.9088342737118289,0.7714071856287423
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,STCG-v1 Selected Logistic,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.053168954942729385,0.7534246575342466,0.5761352295409181,0.7769516728624535,0.8708333333333333,0.8212180746561886,0.7925859498592192,0.6244011976047904
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,valve_condition,10,40,Sensor+STCG-v1 Logistic,1293,215,647,0.6504253673627224,0.5534883720930233,0.7418856259659969,841,119,480,f1,0.038429627205889126,0.7789473684210526,0.5087200598802395,0.7452830188679245,0.9875,0.8494623655913979,0.8051390617973724,0.6238398203592814
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,Train Majority,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.07555898226676946,0.12173913043478261,0.5,0.08166409861325115,1.0,0.150997150997151,0.08166409861325115,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,Sensor Logistic,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.3739438111971159,0.3076923076923077,0.5490376092186906,0.15625,0.18867924528301888,0.17094017094017094,0.11259865352999975,0.5826579713815373
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,Graph Ridge Logistic,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.9739702012296937,0.42105263157894735,0.5135811067493985,0.09090909090909091,0.24528301886792453,0.1326530612244898,0.13388599206863996,0.5833544383943269
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,Sensor+Graph Logistic,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.9648568758220448,0.3902439024390244,0.5169209826516399,0.09042553191489362,0.32075471698113206,0.14107883817427386,0.11653774858760367,0.5858237305305812
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,STCG-v1 Selected Logistic,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.2653476491841845,0.1794871794871795,0.46682284411801955,0.06172839506172839,0.18867924528301888,0.09302325581395349,0.07444108874379723,0.4615043687476257
stable_L40_W16_S8,2,stable,16,8,1:733;2:1429,1:733;2:1429,12,HydraulicSystems,stable_flag,3,40,Sensor+STCG-v1 Logistic,1297,216,649,0.07555898226676946,0.06481481481481481,0.08166409861325115,98,14,53,f1,0.0065596741188525196,0.2077922077922078,0.5110801570216538,0.09278350515463918,0.16981132075471697,0.12,0.08695964873479911,0.5057933392427504
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,Train Majority,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.11882716049382716,0.18487394957983194,0.5,0.12808641975308643,1.0,0.2270861833105335,0.12808641975308643,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,Sensor Logistic,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.7436926285784456,0.3125,0.5239897643672033,0.16666666666666666,0.18072289156626506,0.17341040462427745,0.15524800197649352,0.5449834737178804
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,Graph Ridge Logistic,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.025147130748804376,0.4225352112676056,0.5100223904467427,0.1323529411764706,0.5421686746987951,0.2127659574468085,0.1136904684480129,0.4777481607847318
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,Sensor+Graph Logistic,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.10832007078126525,0.3106796116504854,0.5344812879837936,0.1368421052631579,0.9397590361445783,0.23889739663093415,0.11040869080644072,0.4678963642179337
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,STCG-v1 Selected Logistic,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.3141980302876237,0.28865979381443296,0.4473717880371042,0.09,0.21686746987951808,0.127208480565371,0.1333721052639574,0.46378078686427127
stable_L40_W16_S8,2,stable,16,8,1:733;2:1427,1:733;2:1427,12,HydraulicSystems,stable_flag,5,40,Sensor+STCG-v1 Logistic,1296,216,648,0.11882716049382716,0.10185185185185185,0.12808641975308643,154,22,83,f1,0.07380013843498569,0.3157894736842105,0.5327327007143619,0.1566265060240964,0.3132530120481928,0.20883534136546184,0.16675926049947948,0.546390873227423
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,stable_flag,10,40,Train Majority,1293,215,647,0.22815158546017014,0.19069767441860466,0.24420401854714066,295,41,158,f1,0.22815158546017014,0.3203125,0.5,0.24420401854714066,1.0,0.39254658385093166,0.24420401854714066,0.5
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,stable_flag,10,40,Sensor Logistic,1293,215,647,0.22815158546017014,0.19069767441860466,0.24420401854714066,295,41,158,f1,0.27702897616541944,0.3780487804878049,0.5,0.24420401854714066,1.0,0.39254658385093166,0.2560845589883315,0.4827729025911832
stable_L40_W16_S8,2,stable,16,8,1:733;2:1422,1:733;2:1422,12,HydraulicSystems,stable_flag,10,40,Graph Ridge Logistic,1293,215,647,0.22815158546017014,0.19069767441860466,0.24420401854714066,295,41,158,f1,4.127674006603943e-05,0.36936936936936937,0.5272708446584349,0.2557726465364121,0.9113924050632911,0.39944521497919555,0.26851103110347685,0.5246693070332117
